Mn,Ni,Mg,Ca,Fe,La,Y,In,J.uAcm2_0.80_fromCV,J.uAcm2_0.63_secondCA,J.uAcm2_0.63_initialCA
0,0,0,0.2,0,0.4,0.4,0,68.90125,248.3692143,516.5663333
0.1,0,0.7,0,0,0.1,0,0.1,,248.162381,325.73
0,0,0,0.3,0.4,0,0,0.3,55.23405,248.0567548,210.1929595
0.1,0,0,0,0.2,0.1,0.6,0,,248.0485714,551.1042857
0,0.4,0.2,0.2,0.2,0,0,0,76.21945,247.8847619,182.0690476
0,0,0,0.1,0,0.5,0,0.4,54.4972875,247.8168643,241.0426619
0,0.1,0,0.4,0,0.4,0,0.1,,247.4119048,203.1219048
0,0,0,0.6,0,0.3,0.1,0,53.426925,247.2674048,348.7086429
0.5,0,0.2,0,0,0,0.1,0.2,,247.2395238,583.7985714
0.1,0,0.4,0,0,0.2,0.3,0,,247.2071429,230.7419048
0.4,0,0.1,0,0,0,0.3,0.2,,246.9019048,452.5833333
0,0,0.2,0.2,0.1,0,0.5,0,43.8576,246.6494762,245.6681095
0,0,0,0.2,0,0.2,0.2,0.4,4.8619,246.4356905,278.4138595
0,0.3,0.4,0,0,0,0.2,0.1,,246.1980952,111.532381
0,0,0.3,0.2,0.3,0,0.2,0,74.219325,246.1619881,260.2771095
0.2,0,0,0,0,0.5,0.3,0,57.208405,245.7547619,387.932381
0,0,0.5,0.2,0.1,0,0,0.2,67.6341,245.5046429,141.1699048
0.2,0,0.5,0,0,0.1,0.2,0,,245.2561905,324.3652381
0,0,0.3,0,0,0.5,0,0.2,59.2226225,245.2452143,119.2417524
0.1,0,0.5,0,0,0,0.1,0.3,,244.6790476,418.087619
0,0.2,0.1,0,0,0.6,0,0.1,,244.1895238,306.54
0.5,0,0.2,0,0,0,0.2,0.1,,244.0257143,482.7552381
0,0,0,0.2,0,0,0.2,0.6,66.21738275,243.9421905,157.5392833
0,0.2,0.2,0,0,0.5,0,0.1,,243.7595238,345.6
0,0,0.6,0,0.2,0,0,0.2,46.0715,242.8856429,273.4872143
0,0,0,0.2,0,0.1,0.7,0,63.09423777,242.4510048,351.6860476
0,0.7,0,0.1,0,0,0,0.2,86.04555,242.4311905,215.2919048
0,0.2,0.4,0,0,0,0.1,0.3,,242.3414286,585.8404762
0,0,0.6,0,0.2,0,0.2,0,58.582575,242.2710952,258.3678619
0,0.1,0.5,0,0,0,0.2,0.2,,242.2504762,78.27895238
0,0,0,0,0.1,0.4,0.4,0.1,2.8169,241.637381,19.19319048
0,0.2,0.1,0,0,0.6,0.1,0,,241.4152381,232.0457143
0.1,0,0,0,0,0.3,0.5,0.1,105.24459,241.392381,252.6085714
0,0,0,0,0,0,0.6,0.4,55.1684,240.8221429,179.7795238
0.2,0,0.3,0,0,0.2,0.3,0,,240.4942857,318.9438095
0,0,0.4,0,0.4,0,0,0.2,60.80499825,240.4074048,197.6500714
0.1,0.2,0.5,0,0,0,0,0.2,,240.3771429,806.1269048
0,0.2,0.3,0,0,0.4,0,0.1,,240.1957143,329.0333333
0,0.3,0,0.1,0,0.2,0,0.4,,240.1614286,435.9552381
0.1,0,0,0.4,0,0.2,0.3,0,,240.1433333,469.2157143
0,0.1,0.2,0.3,0,0,0,0.4,,240.0657143,110.3928095
0,0.2,0.4,0,0.3,0,0,0.1,,240.03,322.0042857
0,0,0,0.1,0,0,0.8,0.1,61.7163,239.8087381,265.6515381
0.1,0,0.1,0,0,0.5,0.3,0,,239.6904762,181.7214286
0,0,0,0.1,0,0.1,0.2,0.6,-5.38505,239.3300619,424.4069524
0,0.1,0,0,0.4,0.4,0,0.1,,238.7947619,189.8247619
0,0,0,0.5,0,0,0.5,0,58.3862,238.7090476,104.2852143
0,0,0,0.4,0,0.1,0.3,0.2,66.2306735,238.45155,336.9957048
0,0,0,0.3,0,0.3,0.1,0.3,54.073275,238.3872119,558.563019
0,0.6,0.1,0,0,0,0.1,0.2,,238.0457143,231.8171429
0,0.2,0.6,0,0,0.1,0,0.1,,238.0361905,248.2219048
0,0,0,0.2,0,0,0,0.8,54.16145,237.9319048,381.185381
0,0,0,0.2,0,0.4,0.2,0.2,67.05285,237.9288333,253.572819
0.1,0.3,0,0,0,0.5,0,0.1,,237.7952381,495.2890476
0,0,0,0,0.5,0.2,0.3,0,57.2754175,237.5106667,175.8759143
0,0.1,0,0.4,0,0.2,0,0.3,,237.4495238,153.8080952
0.2,0,0,0,0,0.4,0.2,0.2,117.21595,237.282381,395.9095238
0,0,0,0.7,0,0,0.2,0.1,0.93645,236.8100286,376.7551905
0,0,0,0.6,0,0,0,0.4,59.2139,236.6086667,479.6774762
0,0,0,0.1,0,0.5,0.3,0.1,3.55775,236.5771667,332.2710714
0,0.2,0.5,0,0,0,0.1,0.2,,236.5252381,237.6580952
0,0,0,0.1,0,0.7,0,0.2,62.592814,236.5047143,321.847119
0.2,0,0,0.1,0,0.2,0,0.5,,236.3642857,392.9228571
0.3,0,0.2,0,0,0.3,0.2,0,,236.2180952,442.8480952
0,0.5,0.3,0,0,0.1,0,0.1,,235.6271429,436.4633333
0,0.1,0,0,0,0.1,0,0.8,,235.2942857,207.182381
0,0,0,0.2,0,0,0.4,0.4,2.256925,235.2356452,302.9240238
0.1,0,0,0.1,0,0.1,0,0.7,,234.8095238,343.5390476
0,0,0,0.4,0,0,0.4,0.2,56.164125,234.7024524,446.7219071
0,0.1,0,0.1,0,0.4,0,0.4,,234.5638095,402.7647619
0.1,0,0.6,0,0,0.2,0.1,0,,234.4071429,155.1147619
0,0.2,0.3,0,0,0,0.2,0.3,,234.3209524,132.9647619
0,0.4,0.4,0,0,0.1,0,0.1,,233.2509524,290.0719048
0,0,0,0.4,0,0.4,0.1,0.1,61.121465,232.666619,276.0607143
0,0,0.2,0,0,0,0.5,0.3,48.005025,232.6074762,245.5183571
0,0,0,0.1,0,0.7,0.1,0.1,3.2425,232.4265,227.363
0,0,0.4,0,0,0.1,0.4,0.1,51.04505,232.1732381,115.3414714
0.2,0,0,0.4,0,0,0.1,0.3,,231.9395238,606.1938095
0,0,0.5,0.1,0,0,0,0.4,37.736325,231.4989286,346.144419
0,0.3,0.4,0,0,0.2,0,0.1,,231.2209524,662.762381
0,0,0.4,0,0,0.4,0.1,0.1,49.2319,231.1880357,199.2635476
0,0,0.1,0.5,0.2,0,0,0.2,46.046555,230.719119,177.5968095
0,0.4,0.3,0,0,0.1,0.2,0,,230.4980952,
0,0.1,0,0.2,0,0,0.3,0.4,,230.0638095,185.7471429
0,0,0.2,0,0,0.3,0.1,0.4,38.499125,230.0254762,197.7262857
0,0.2,0.5,0,0,0.1,0.2,0,,229.9733333,210.9409524
0.1,0.1,0,0,0,0.1,0,0.7,100.06165,229.9085714,317.9528571
0,0.2,0,0,0.2,0,0.4,0.2,,229.4852381,452.5171429
0,0,0,0,0.4,0.1,0.1,0.4,0.82892,229.3782024,188.8152619
0,0,0,0.6,0,0.1,0,0.3,62.930025,229.3370952,222.083969
0.2,0,0.2,0,0,0,0.4,0.2,122.73215,229.2009524,312.3547619
0,0.3,0.1,0,0,0.4,0,0.2,,228.0738095,508.9080952
0.1,0,0,0.2,0,0,0.4,0.3,,228.0528571,705.0695238
0,0.5,0.1,0,0,0.2,0,0.2,,228.0504762,125.7671429
0,0.3,0.1,0,0,0.4,0.2,0,,227.6352381,235.5285714
0,0,0,0.3,0,0.1,0.2,0.4,7.52135,227.3984048,355.5940333
0,0,0,0,0.1,0.3,0.6,0,74.84765,226.8807381,140.0185476
0,0,0,0.1,0,0,0.1,0.8,60.94058,226.783569,244.9136238
0,0.4,0,0,0.3,0.1,0,0.2,,226.5195238,126.9857143
0,0.3,0,0.1,0,0,0.2,0.4,,226.2504762,441.3114286
0,0,0,0,0.4,0.4,0.2,0,44.74654,226.0227119,218.166381
0,0.1,0.2,0,0,0,0.3,0.4,,225.8014286,79.74357143
0,0,0,0.2,0,0,0.5,0.3,64.5148475,225.7796738,376.9344548
0,0,0,0.4,0,0.2,0.4,0,55.6489,225.6803571,372.0065667
0,0,0.1,0.3,0,0,0.6,0,61.9201225,225.5095667,821.3744643
0,0,0.2,0.1,0,0,0,0.7,57.3618222,225.2309286,309.2968667
0,0,0,0.4,0,0.6,0,0,66.126425,224.683531,374.8890238
0,0.4,0,0,0.3,0,0.2,0.1,,224.5657143,141.7585714
0,0,0.3,0,0,0,0.3,0.4,52.2136175,224.3037857,196.6311667
0.2,0,0,0.5,0,0,0.2,0.1,,224.2561905,486.0657143
0,0.3,0,0,0,0,0.6,0.1,60.81765,224.13,247.3252381
0,0,0,0,0.7,0.1,0,0.2,48.75745,224.1124762,72.50480952
0,0.1,0.5,0,0,0,0.1,0.3,,223.5809524,489.6861905
0,0,0.2,0,0,0.1,0.7,0,53.498305,223.1025452,177.04325
0,0.2,0.5,0,0,0,0,0.3,,222.7719048,299.6995238
0,0,0,0.2,0,0.1,0.1,0.6,55.197225,222.1944762,472.2285476
0,0,0,0,0.1,0,0.4,0.5,2.5241,222.069881,131.6321667
0,0,0,0.1,0,0.1,0.4,0.4,60.67030118,221.9998738,387.844419
0,0,0,0.5,0,0,0.2,0.3,46.430975,221.3688095,364.1536
0,0.2,0,0.1,0,0.4,0,0.3,,221.3604762,208.9109524
0,0,0,0.3,0,0.1,0.4,0.2,59.107255,221.3294048,312.5563333
0,0,0,0,0,0,0.1,0.9,30.39965,220.5619048,12.79190952
0,0,0.1,0.3,0.3,0,0,0.3,1.6837,220.5431429,169.346119
0,0,0.7,0.1,0,0,0.2,0,47.566075,220.1554286,271.4909048
0,0.2,0,0,0,0.2,0.4,0.2,,220.1504762,257.9795238
0,0,0,0,0.2,0,0.3,0.5,1.87745,220.14225,13.427
0,0,0,0.3,0,0.3,0,0.4,48.1671895,219.447881,549.4665619
0,0.3,0,0.1,0,0.4,0,0.2,,219.0295238,598.9295238
0,0.2,0.5,0,0,0.1,0,0.2,,218.9395238,339.0304762
0.3,0,0.2,0,0,0.4,0.1,0,,218.6619048,402.5019048
0,0.2,0.1,0,0,0.2,0.5,0,,217.9547619,149.11
0,0.2,0,0.2,0.4,0,0.2,0,65.9885,217.7614286,1560.138095
0,0,0.1,0,0.1,0,0.8,0,56.2745,217.583381,272.1439048
0,0.5,0.1,0,0,0.3,0,0.1,,217.3142857,501.9852381
0,0,0,0.1,0,0.3,0.4,0.2,56.92244225,216.9514619,327.7994524
0,0,0,0.6,0,0,0.4,0,77.22964,216.5790476,280.852381
0,0.1,0.1,0,0,0.4,0.4,0,,216.4504762,280.4304762
0,0,0,0.6,0.3,0.1,0,0,62.296295,216.2145952,425.1895952
0,0,0.1,0,0,0.7,0,0.2,57.83265,215.2757976,197.6238905
0,0,0,0.2,0,0.4,0,0.4,0.12475,214.8805476,126.2667929
0,0,0,0,0.1,0,0.1,0.8,1.516,214.0552762,183.5726905
0.2,0,0.5,0,0,0,0.2,0.1,,213.9961905,339.5295238
0,0,0,0,0.3,0.2,0.1,0.4,1.767175,213.8775119,165.4325952
0,0,0.4,0.1,0.4,0,0,0.1,1.4872,213.2255,245.4729286
0,0,0,0,0,0.4,0.2,0.4,1.585085,212.9664286,292.46
0,0,0,0.1,0,0.4,0.5,0,8.48,212.8063095,312.7699286
0,0,0,0.1,0,0.7,0.2,0,1.17745,212.3175833,301.331381
0,0,0,0.2,0,0.6,0.2,0,59.95277,212.2515952,11.9358
0,0.4,0.2,0,0,0.1,0,0.3,,212.18,252.0333333
0,0,0,0.5,0,0.4,0.1,0,3.76165,211.9127381,316.113381
0,0,0,0,0.1,0.2,0,0.7,51.945775,211.4482619,127.168
0,0.5,0.1,0,0,0.1,0.3,0,,211.4295238,534.722381
0,0,0.1,0,0,0.5,0.3,0.1,47.692025,211.3333524,267.3424571
0,0,0,0.5,0,0.1,0.1,0.3,59.198955,211.1881667,372.5229762
0,0.4,0.1,0,0,0.1,0,0.4,,211.1809524,143.3780952
0,0,0,0.4,0,0,0.5,0.1,51.608375,210.9661905,197.4134452
0,0,0,0,0,0.1,0.4,0.5,115.053475,210.8619048,204.0411905
0.1,0,0,0.2,0,0.1,0.6,0,,210.6666667,641.632381
0.1,0,0.1,0,0,0,0.4,0.4,,210.5166667,159.3190476
0,0,0.1,0,0,0.8,0.1,0,44.0928,210.4135952,190.0000238
0,0,0,0,0.2,0.7,0,0.1,62.785928,210.333381,189.5112071
0,0,0.1,0,0,0.5,0.4,0,38.3898,209.967381,205.7911905
0,0,0,0.1,0,0.4,0.2,0.3,1.19965,209.9355381,423.2475
0,0,0.4,0.3,0,0,0,0.3,48.48915,209.4467619,357.2209976
0,0,0,0,0.1,0.2,0.5,0.2,1.1088,209.4244262,112.0325952
0,0,0.4,0,0,0,0.2,0.4,2.3623,209.1375952,149.4425452
0.1,0,0.2,0,0,0.1,0,0.6,,208.6266667,219.9314286
0,0,0.4,0,0,0.1,0.3,0.2,50.974675,208.4562619,296.8784286
0,0,0,0.5,0,0.2,0.3,0,52.775325,208.4302143,187.6112143
0,0,0,0,0.1,0.3,0.3,0.3,-0.51255,208.2423429,115.5095952
0,0,0.3,0,0,0,0.5,0.2,43.0577675,207.8082071,231.4924048
0,0,0,0.4,0.5,0,0,0.1,46.493695,206.887381,156.3461429
0,0,0.6,0,0,0,0.2,0.2,47.94895,206.5572857,73.71380952
0.1,0.2,0.5,0,0,0,0.2,0,49.984645,206.3914286,471.9002381
0.2,0,0.3,0,0,0.1,0.4,0,,206.3809524,301.1128571
0,0.4,0,0,0,0,0.1,0.5,135.5594515,206.012381,197.9238095
0,0,0.1,0,0,0.9,0,0,56.83165,205.9485714,159.8071429
0,0,0.3,0.5,0,0,0.2,0,70.7830075,205.8424429,406.486881
0,0.5,0.1,0,0,0.3,0.1,0,,205.7628571,443.877619
0,0,0.2,0,0,0.2,0.4,0.2,3.88255,205.728,131.9422929
0,0,0,0.5,0,0.1,0.4,0,57.856475,205.6754452,353.6901667
0,0,0.6,0,0,0.3,0.1,0,46.9733,205.5109286,213.3702381
0,0.3,0,0,0,0.5,0.1,0.1,,205.3428571,338.67
0,0.2,0,0.5,0,0,0,0.3,,205.3385714,364.7716667
0,0,0.7,0,0,0.2,0,0.1,48.199275,205.1531905,255.1880738
0,0,0,0.1,0,0.4,0.3,0.2,59.865825,204.9107619,333.9557381
0.1,0,0.6,0,0,0,0.1,0.2,,204.9090476,156.3519048
0,0.2,0.5,0,0,0,0.2,0.1,,204.86,134.3190476
0.1,0,0,0.1,0,0.6,0.2,0,,204.77,440.4142857
0,0,0,0.3,0,0,0.3,0.4,53.87335,204.4535238,297.0670476
0,0,0,0,0.1,0.6,0,0.3,62.032471,204.2739619,11.04768095
0,0.2,0.2,0,0,0,0.4,0.2,,204.192381,150.8880952
0,0,0,0.3,0,0.1,0.5,0.1,61.789825,203.814681,379.8257143
0,0,0,0.3,0,0.3,0.3,0.1,0.89455,203.7275976,344.2161905
0,0,0,0.1,0,0,0.5,0.4,53.9258325,203.7023024,344.4968095
0,0,0,0,0.3,0,0.1,0.6,2.3799,203.6274286,101.8696548
0,0,0.3,0,0,0.3,0.4,0,44.67681,203.5217762,330.7969571
0,0,0,0.3,0,0.2,0.2,0.3,1.7448,202.441919,524.027719
0,0,0.5,0.1,0.2,0,0.2,0,46.917975,201.8706905,598.4303571
0,0.4,0.1,0,0,0.3,0.2,0,,201.6666667,197.1266667
0,0,0.6,0.1,0.1,0,0,0.2,49.6561,201.5186905,205.8387143
0,0,0.5,0,0,0,0.3,0.2,49.8186,201.3623095,323.285881
0,0.2,0.4,0,0,0.1,0.3,0,,200.8052381,121.3842857
0,0.3,0,0,0,0,0.3,0.4,256.19415,200.6257143,167.1385714
0.2,0,0.5,0,0,0,0,0.3,46.713,200.2919048,546.5804762
0,0,0.3,0,0,0.4,0.3,0,47.135425,200.1239762,144.477881
0.1,0,0.6,0,0,0,0.3,0,54.1896,200.102381,179.0838095
0,0,0.1,0,0,0.2,0.4,0.3,1.5927,199.9816667,96.73204762
0,0.4,0.3,0,0,0.1,0,0.2,,199.8980952,68.56985714
0,0,0,0.2,0,0.3,0.5,0,50.9726775,199.837,149.7284714
0,0,0,0,0.5,0.1,0.4,0,57.91477,199.8086905,351.214881
0,0,0,0,0.6,0.2,0.2,0,37.334025,199.5560476,347.0893881
0.1,0,0.4,0,0,0,0.2,0.3,,199.0595238,206.1742857
0.1,0,0,0.4,0,0.3,0,0.2,,198.7914286,1092.96619
0,0.4,0.4,0,0,0.1,0.1,0,,198.6690476,322.3
0,0,0.7,0,0.2,0,0,0.1,46.3840425,198.6028952,218.191881
0,0,0.5,0,0,0.2,0.1,0.2,,198.5657143,120.1228571
0,0,0,0.3,0,0,0.6,0.1,42.72355,198.4301405,128.1056667
0.2,0,0,0.3,0,0.2,0.3,0,,197.672381,333.3890476
0,0,0.7,0,0,0,0,0.3,58.104365,197.5457143,132.4780952
0.1,0,0,0.7,0.1,0,0,0.1,,197.522381,393.6666667
0.1,0,0.1,0,0,0.6,0.2,0,,197.1057143,262.5366667
0,0.4,0,0,0,0.4,0,0.2,,197.0728571,243.4380952
0.1,0,0.1,0,0,0.1,0.7,0,,197.0695238,315.3257143
0,0,0,0.3,0,0.1,0,0.6,4.33535,196.7868333,150.6230381
0,0,0.2,0,0,0.5,0.2,0.1,0.635315,196.7242286,64.30134762
0,0,0,0.7,0,0.2,0.1,0,3.04935,196.212119,278.1975738
0,0,0.4,0,0,0.6,0,0,49.0926075,196.2077048,166.0347643
0,0,0,0,0.1,0.1,0.7,0.1,0.2769,195.7047786,108.8482619
0,0,0,0.4,0.1,0,0.5,0,46.71970285,195.5871667,505.7949286
0,0,0,0,0,0.5,0.5,0,25.10355,195.2369048,83.17554762
0.1,0,0,0.3,0,0.5,0,0.1,,195.2052381,255.8571429
0,0,0.1,0.2,0.4,0.3,0,0,63.788275,194.9650238,192.7390952
0,0.3,0.1,0,0,0,0.2,0.4,,194.8638095,225.6209524
0,0.1,0.1,0,0,0.6,0,0.2,,194.227619,199.3604762
0,0,0,0.4,0,0.2,0.1,0.3,51.0656425,193.9885333,431.9844524
0.1,0,0.1,0,0,0,0.6,0.2,,193.9066667,210.7904762
0,0.1,0.7,0,0,0.1,0.1,0,,193.7585714,339.2595238
0,0,0.3,0,0,0,0.4,0.3,2.31508,193.5353762,240.2864762
0,0,0.1,0,0,0,0.4,0.5,41.5577,193.0890833,285.2777381
0,0,0.5,0,0.1,0,0,0.4,44.12394,192.4040571,124.144581
0,0,0,0.4,0,0.3,0.3,0,1.0308,192.1333095,268.16555
0,0,0.2,0,0,0,0.4,0.4,42.4194,192.0087857,174.2547381
0.5,0,0.1,0,0,0,0.1,0.3,,191.6857143,586.0185714
0,0,0,0.7,0.2,0,0.1,0,57.2564645,191.2230833,456.3940238
0,0,0,0.2,0,0.2,0.1,0.5,3.21675,191.2159762,601.8706667
0,0.1,0,0.1,0,0.4,0.4,0,,190.4838095,463.2485714
0,0.1,0.4,0.3,0,0,0.2,0,59.76348,190.1038095,530.7309524
0,0,0,0,0.7,0,0.1,0.2,0.57685,189.7408143,219.751619
0,0,0.4,0.2,0.1,0,0.3,0,50.79991025,189.5496024,265.5022476
0.1,0,0,0.2,0,0.1,0,0.6,,189.0480952,447.4661905
0,0.2,0,0.2,0,0,0.3,0.3,,188.9247619,433.7285714
0,0,0.3,0,0,0.2,0.1,0.4,42.535,188.311381,128.0227619
0,0,0.3,0,0,0.1,0.5,0.1,52.777675,188.121,275.7064524
0,0,0,0.1,0,0.2,0.1,0.6,1.76591,186.3681595,180.877531
0.1,0.1,0,0,0,0.3,0.5,0,266.856,186.2133333,306.9690476
0,0.7,0.1,0,0,0.1,0.1,0,,186.1809524,376.3728571
0,0,0,0.3,0,0.2,0,0.5,58.812825,186.0233476,165.1521333
0,0,0,0,0.2,0.4,0.3,0.1,0.3748,186.0224857,189.8748857
0,0.1,0.2,0,0,0,0.6,0.1,,185.9428571,476.5852381
0,0.2,0,0.1,0.4,0,0,0.3,,185.847619,832.9280952
0,0.1,0.1,0,0,0,0.1,0.7,,185.817619,396.5609524
0,0,0.2,0,0,0.2,0.3,0.3,49.086405,185.2496524,72.51019048
0,0,0,0.5,0,0.3,0.1,0.1,0.8288,184.4992143,212.7602143
0,0,0.1,0,0,0.1,0.2,0.6,47.16965,184.414231,209.5880976
0,0,0.2,0,0,0.4,0.2,0.2,50.6464,184.2724048,67.1445
0,0,0.5,0.5,0,0,0,0,35.6302475,184.1157143,123.172381
0,0.4,0,0.3,0,0,0.2,0.1,,183.5571429,327.5666667
0,0.1,0.7,0,0,0.1,0,0.1,,183.2719048,
0,0,0,0.2,0,0.2,0,0.6,-0.299,182.9089167,334.1489762
0,0,0.2,0.2,0.2,0,0.4,0,47.87479835,182.4904524,149.9070714
0,0.5,0.1,0,0,0.4,0,0,,181.9033333,274.4266667
0,0,0.2,0,0,0.2,0,0.6,42.8128,181.4884048,111.2894786
0,0,0,0.2,0.4,0,0.4,0,55.0794575,180.8337595,308.0862619
0,0,0,0,0,0,0.4,0.6,45.9278245,180.7654762,338.4433333
0,0,0.6,0.1,0.1,0,0.2,0,38.3929015,180.5149762,284.0395571
0,0.1,0,0.4,0.3,0,0.2,0,47.027705,179.9714286,638.3333333
0,0,0,0.1,0,0,0.3,0.6,-0.73455,179.9182571,395.6177405
0,0,0.9,0,0,0,0,0.1,43.44345,179.0252381,165.3395238
0,0,0,0,0.2,0,0.7,0.1,6.01665,178.7520238,118.6065476
0,0,0.5,0,0.1,0.4,0,0,2.900755,178.7275238,288.5980714
0,0,0.5,0,0,0.4,0.1,0,35.550075,178.5449429,280.9977119
0,0,0,0,0,0.4,0.6,0,46.7169,178.5057143,134.1421429
0,0,0,0.5,0,0,0,0.5,43.3162,178.452381,77.16240476
0,0,0,0.4,0,0,0.2,0.4,4.3774,178.2916429,158.7940714
0,0,0.2,0,0.4,0,0,0.4,56.8812,178.0928333,256.2735238
0,0.5,0.2,0,0,0.1,0,0.2,,178.0685714,297.382381
0,0,0.2,0.3,0,0,0.5,0,47.4058466,177.1785286,765.0965333
0,0,0.1,0,0,0.1,0.3,0.5,44.661075,176.8906143,204.7911429
0,0,0,0.5,0,0,0.4,0.1,53.6569625,176.6292881,531.6098095
0,0,0.6,0,0,0,0.1,0.3,49.460625,176.543119,12.16795238
0,0,0,0.5,0,0.2,0.2,0.1,54.754925,175.5894095,227.205119
0,0,0,0,0.1,0.1,0.1,0.7,2.3124,175.315,85.48138571
0,0,0,0,0.2,0.5,0.2,0.1,2.724745,175.3077857,68.68070952
0,0,0,0,0.4,0.3,0.3,0,43.692425,175.1621905,187.8360952
0,0,0.3,0,0.5,0,0,0.2,5.082615,175.0450952,137.4602857
0,0,0,0.3,0,0.2,0.1,0.4,0.273775,174.9200476,262.0210952
0,0,0.3,0,0,0.2,0.4,0.1,41.5624,174.7219405,238.4194286
0,0.3,0.3,0,0.3,0,0,0.1,,174.66,437.8261905
0.3,0,0.2,0,0,0,0.2,0.3,,174.2433333,526.1528571
0,0.7,0.1,0,0,0.1,0,0.1,,174.2071429,464.3714286
0,0,0.1,0,0,0.6,0,0.3,38.870725,174.0103738,203.5619167
0.3,0,0.2,0.1,0,0,0,0.4,,173.4704762,387.2128571
0,0.5,0.1,0,0,0,0.3,0.1,,173.2266667,306.7614286
0,0,0,0,0.1,0,0.2,0.7,-0.641785,173.201281,108.4567381
0,0,0.1,0,0,0.4,0.4,0.1,39.16495,173.0396905,144.1583
0,0,0.8,0,0,0,0.2,0,42.56285,172.5271429,250.667619
0.2,0.1,0.5,0,0,0,0,0.2,106.144254,172.4866667,575.9352381
0.1,0,0.2,0,0,0.1,0.6,0,,171.3614286,239.9242857
0,0,0,0.4,0,0.5,0.1,0,7.78325,170.910619,296.7360238
0,0,0.2,0,0,0.2,0.1,0.5,43.059235,170.8746429,243.272
0,0,0.1,0,0,0.2,0.1,0.6,39.6749,170.8461714,176.7223571
0,0,0,0,0.2,0.3,0,0.5,45.573975,170.3782476,186.06685
0,0.4,0.2,0,0,0.2,0.2,0,,170.192381,196.9038095
0,0.5,0,0.2,0,0.1,0,0.2,,169.6914286,393.432381
0,0,0,0.5,0,0.5,0,0,48.59875,169.6085714,34.94104762
0.2,0,0,0,0,0.4,0.4,0,37.72735,169.2795238,356.5352381
0,0.1,0,0,0,0.2,0.5,0.2,,169.2142857,393.5890476
0,0,0,0,0.2,0,0.6,0.2,6.5769,168.8554524,207.0375952
0,0,0,0.4,0,0.2,0,0.4,0.4012,168.3651643,238.9106571
0,0,0,0.1,0,0.3,0.2,0.4,5.183475,168.1732143,129.1562405
0,0.2,0.2,0,0.3,0,0,0.3,,167.7652381,54.52542857
0,0,0,0,0.1,0.1,0,0.8,37.4394675,167.5391238,145.2225762
0,0,0.7,0,0,0.1,0.1,0.1,38.607025,167.2843143,96.74612857
0.1,0,0.7,0,0,0,0.1,0.1,,166.84,260.0990476
0,0,0.3,0,0,0.3,0.2,0.2,38.9499,166.699081,15.90209524
0,0,0.1,0,0,0.2,0.5,0.2,47.924725,166.5059857,113.833381
0,0,0,0.1,0,0.2,0.3,0.4,2.19605,166.2247095,101.2831952
0,0,0.1,0,0,0,0.1,0.8,33.0060325,165.6254714,105.1320238
0,0,0,0.4,0,0.3,0.1,0.2,2.7244,164.9894762,210.0221905
0,0,0.3,0,0,0.5,0.2,0,42.2118,164.9364762,272.2860476
0,0.4,0.3,0,0,0.2,0.1,0,,164.6338095,124.1809524
0,0,0.5,0,0,0,0.4,0.1,44.340775,164.503631,137.1758333
0,0.1,0.2,0.3,0,0,0.4,0,51.865945,164.1714286,179.5204762
0,0.1,0.1,0,0,0.1,0,0.7,,164.082381,202.64
0,0,0,0.2,0,0,0.3,0.5,54.147075,164.070381,196.5083571
0,0,0,0.4,0,0.4,0.2,0,1.63726,163.9982167,164.0680714
0,0,0.1,0,0,0.2,0.7,0,54.046075,163.8333571,336.0198333
0,0.1,0,0,0.2,0,0.3,0.4,,163.6804762,132.1428571
0,0,0.6,0,0,0.2,0.1,0.1,,163.6257143,120.0185714
0,0,0.4,0,0,0.1,0.1,0.4,45.246015,162.9805,228.9916905
0,0,0.1,0.2,0.1,0,0.6,0,33.526975,162.8666667,301.5835
0.2,0,0.5,0,0,0.2,0.1,0,,162.6347619,189.3495238
0,0,0,0.3,0,0.1,0.1,0.5,3.31095,162.4642857,453.5774524
0,0,0,0,0.1,0.2,0.3,0.4,2.44405,162.1890952,56.63227381
0,0.3,0.2,0,0,0.4,0.1,0,,161.042381,318.5261905
0.2,0,0.4,0,0,0.2,0,0.2,,161.0271429,205.5552381
0,0,0.1,0,0,0.4,0.5,0,34.672025,160.9204524,337.224
0,0,0.6,0.3,0,0,0.1,0,38.43899,160.8786071,95.20240476
0,0,0,0,0.2,0.4,0,0.4,48.06563,160.6772857,63.80088571
0,0,0,0.2,0.4,0,0,0.4,-0.26705,159.8675476,112.4920167
0,0,0,0,0.3,0.1,0.1,0.5,3.3053,159.1059524,119.6367381
0,0,0.5,0.1,0.3,0,0,0.1,-0.233425,158.6808881,131.3392619
0.1,0,0.5,0,0,0,0.2,0.2,,158.4614286,184.232381
0,0,0,0.4,0,0,0.3,0.3,42.521175,158.3471476,263.35215
0,0,0,0,0.3,0.1,0.3,0.3,5.37261,157.9293095,107.0917857
0.1,0,0,0.5,0,0,0.2,0.2,,157.7604762,351.6252381
0,0,0.2,0,0,0.4,0.1,0.3,43.8414025,157.5465952,83.85199762
0.2,0,0,0,0,0.3,0.5,0,39.2531,157.5028571,416.9461905
0,0,0.1,0.3,0.2,0,0.4,0,61.471701,157.2694143,339.781731
0.1,0.1,0.1,0,0,0.7,0,0,32.69395,157.0338095,241.925
0,0,0.3,0,0,0.4,0.2,0.1,46.44575,156.465,194.3483571
